record_kind,content_role,shopify_id,title,handle,blog_handle,blog_title,canonical_url,is_published,published_at,created_at,updated_at,author,has_summary,summary_chars,body_format,body_chars_text,body_bytes,has_featured_image,featured_image_url,featured_image_alt,seo_title,seo_description,tags,inline_image_count,youtube_or_iframe,iframe_count,internal_link_count,external_link_count,transform_link_count,sample_transform_links,migration_difficulty,difficulty_flags,appears_complete,recommended_treatment,decision_needed,notes_extra
technique,technique,gid://shopify/Article/615406797082,How to Defend Heel Hooks (And Why It Makes Your Offence Better),how-to-defend-heel-hooks-and-why-it-makes-your-offence-better,techniques,Techniques,/blogs/techniques/how-to-defend-heel-hooks-and-why-it-makes-your-offence-better,true,2026-02-25T15:05:34Z,2026-02-25T15:05:39Z,2026-02-25T15:05:40Z,JJB Admin,true,169,html,497,1085,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Heel_Hook_Defence.png?v=1772031940,,,"Heel hook defence with Leigh Remedios. Learn roll out, heel slip, toe slip and pummel escapes, and why better defence improves your leg lock attacks.",,0,yes,1,0,0,0,,C,embed,yes,MIGRATE,no,
technique,technique,gid://shopify/Article/612676895002,Using Kazushi to Hit the Ankle Pick,using-kazushi-to-hit-the-ankle-pick,techniques,Techniques,/blogs/techniques/using-kazushi-to-hit-the-ankle-pick,true,2025-08-14T11:13:15Z,2025-08-14T11:13:18Z,2026-02-25T15:06:42Z,JJB Admin,true,125,html,469,688,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Leigh_Vids_12b87068-6b59-40d8-9d88-caafe79040c7.png?v=1772032002,,,Leigh Remedios shows how to apply Kazushi from Judo to set up a clean ankle pick sweep from seated guard.,,0,yes,1,0,0,0,,C,embed,yes,MIGRATE,no,
article,article,gid://shopify/Article/405423882300,Does Jiu Jitsu Still Have a Place in MMA?,martial-arts-styles,blog,Articles,/blogs/blog/martial-arts-styles,true,2026-03-09T05:00:00Z,2020-01-04T02:36:06Z,2026-03-09T10:16:44Z,JJB Admin,true,148,html,6409,7071,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Copy_of_discipline_v_insight_07f746b0-f759-4c23-adf5-c29f089dab06.png?v=1773051404,,,"Does Jiu Jitsu still matter in modern MMA? A look at how submission grappling fits into today’s wrestling-heavy, striking-focused fight game.",Gis|rashguards,0,no,0,0,1,0,,A,,yes,MIGRATE,no,
technique,technique,gid://shopify/Article/616093188378,Lapel Guard to Gubber Guard | High-Percentage Chokes,lapel-guard-to-gubber-guard-high-percentage-chokes,techniques,Techniques,/blogs/techniques/lapel-guard-to-gubber-guard-high-percentage-chokes,true,2026-03-19T13:08:52Z,2026-03-19T13:05:44Z,2026-03-19T13:09:22Z,JJB Admin,true,171,html,572,898,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Lape_Gubber_Thumb_f974e007-141e-40e6-82ef-5d892f531de6.png?v=1773925762,,,"Struggling to finish chokes? Learn lapel guard attacks, the invisible choke, and Gubber Guard setups with one simple tip to make your submissions work.",,0,yes,1,0,0,0,,C,embed,yes,MIGRATE,no,
article,article,gid://shopify/Article/405422866492,Our Top 10 Tips for First Time Competitors,brazilian-jiu-jitsu-competitions,blog,Articles,/blogs/blog/brazilian-jiu-jitsu-competitions,true,2026-03-27T16:02:34Z,2020-01-04T02:35:25Z,2026-03-27T16:03:39Z,JJB Admin,true,154,html,4186,11562,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/First_Comp.png?v=1774627419,,Entering Your First Jiu JItsu Competition?,"First BJJ competition? Learn how to manage nerves, prepare properly, and perform your best with these 10 essential tips for beginners.",Gis|rashguards,0,no,0,0,0,0,,A,,yes,MIGRATE,no,Competition advice article — not a JJB past event
technique,technique,gid://shopify/Article/616858681626,De La Riva to Sit-Up Guard: 3 Easy Sweeps,de-la-riva-to-sit-up-guard-3-easy-sweeps,techniques,Techniques,/blogs/techniques/de-la-riva-to-sit-up-guard-3-easy-sweeps,true,2026-04-05T08:09:59Z,2026-04-05T08:09:48Z,2026-04-13T07:08:57Z,JJB Admin,true,133,html,277,643,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/DLR_Sit_Up_Sweeps_8b0d36e8-ac72-4180-9a15-dc2b89100aa4.png?v=1776064137,,,"De La Riva to sit-up guard made simple. Learn 3 easy, high-percentage sweeps you can use immediately in training.",,0,yes,1,0,0,0,,C,embed,yes,MIGRATE,no,
article,article,gid://shopify/Article/405426241596,Leg Locks 101: A Beginner’s Guide to Leg Locks in BJJ,leg-locks-101,blog,Articles,/blogs/blog/leg-locks-101,true,2026-04-18T08:23:00Z,2020-01-04T02:37:59Z,2026-04-18T12:14:14Z,JJB Admin,true,187,html,4930,13515,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Copy_of_DLR_Sit_Up_Sweeps_3360f4e4-753b-4b7a-9dd2-c773e28572fe.png?v=1776514454,,,"Beginner’s guide to BJJ leg locks. Learn positions, straight ankle locks, safety, and how to start using leg attacks effectively in gi and no-gi.",Gis|rashguards|spats,0,no,0,0,0,0,,A,,yes,MIGRATE,no,
technique,technique,gid://shopify/Article/618006315290,Bow & Arrow Countered? Here’s the Fix,bow-arrow-countered-here-s-the-fix,techniques,Techniques,/blogs/techniques/bow-arrow-countered-here-s-the-fix,true,2026-04-27T11:27:37Z,2026-04-27T11:27:40Z,2026-04-27T12:00:01Z,JJB Admin,true,159,html,1699,3217,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Oli_Bow_Arrow_Thumbnail_fa7eab63-2e25-4978-9f37-d8d8874727bb.png?v=1777291201,,,Bow & arrow choke re-roll counter by Oliver Geddes. Simple fix when opponent blocks. Classic BJJ detail from a legendary UK black belt.,,0,yes,1,1,0,0,,C,embed,yes,MIGRATE,no,
article,article,gid://shopify/Article/618591781146,Reflections on My Early Days,reflections-on-my-early-days,blog,Articles,/blogs/blog/reflections-on-my-early-days,true,2026-05-06T07:55:41Z,2026-05-06T07:56:18Z,2026-05-06T16:16:41Z,JJB Admin,true,165,html,9311,10816,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Copy_of_Choke_from_Knee_on_Chest_3d0d2bb8-3f1b-4fd5-8686-9f6e34d819f6.png?v=1778084201,,,"A personal reflection on the early days of UK Brazilian Jiu Jitsu, the teachers who shaped me, and the lessons learned over 20 years on the mats.",,2,no,0,0,1,0,,A,,yes,MIGRATE,no,
article,article,gid://shopify/Article/618973430042,Should You Train BJJ When You're Sick? (Doctor and Black Belt Explains),should-you-train-bjj-when-youre-sick-doctor-and-black-belt-explains,blog,Articles,/blogs/blog/should-you-train-bjj-when-youre-sick-doctor-and-black-belt-explains,true,2026-05-12T07:50:32Z,2026-05-12T07:50:36Z,2026-05-12T07:50:36Z,JJB Admin,true,168,html,856,1190,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Should_You_Train_Sick_Thumbnail.png?v=1778572236,,,"Should you train BJJ when you're sick? A doctor and black belt explains the risks, when to rest, and how to return safely to the mats after illness.",,0,yes,1,0,0,0,,C,embed,yes,MIGRATE,no,
article,article,gid://shopify/Article/405425586236,Why You Should Compete at Least Once in BJJ,why-you-should-compete-at-least-once-in-bjj,blog,Articles,/blogs/blog/why-you-should-compete-at-least-once-in-bjj,true,2026-05-17T23:00:00Z,2020-01-04T02:37:31Z,2026-05-18T10:26:13Z,JJB Admin,true,187,html,6405,9371,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Copy_of_Copy_of_Lape_Gubber_Thumb_b201b494-77a1-4fc0-a7a0-6a416867d6b2.png?v=1779099973,,,"Thinking about entering your first BJJ competition? Discover why every Jiu Jitsu practitioner should compete at least once, regardless of age, experience, or ambition.",Gis|rashguards,0,no,0,0,0,0,,A,,yes,MIGRATE,no,
technique,technique,gid://shopify/Article/619297866010,Inside vs Outside Heel Hooks: Which Is Stronger?,inside-vs-outside-heel-hooks-which-is-stronger,techniques,Techniques,/blogs/techniques/inside-vs-outside-heel-hooks-which-is-stronger,true,2026-06-01T06:45:30Z,2026-06-01T06:45:33Z,2026-06-01T06:45:33Z,JJB Admin,true,161,html,1000,1320,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Copy_of_DLR_Sit_Up_Sweeps_4c411bea-fdc4-402e-88cf-d7fb12e37455.png?v=1780296333,,,"Leigh Remedios explains the key differences between inside and outside heel hooks, and why the inside heel hook is often considered superior.",belts|gi|Gis|hoodies,0,yes,1,0,1,0,,C,embed;product-like-tags,yes,MIGRATE,no,Tags look like Shopify product collection tags; strip on import
article,article,gid://shopify/Article/619391877402,The Surprising Health Benefits of Strength Training,the-surprising-health-benefits-of-strength-training,blog,Articles,/blogs/blog/the-surprising-health-benefits-of-strength-training,true,2026-06-13T15:20:13Z,2026-06-13T15:20:15Z,2026-06-13T15:21:51Z,JJB Admin,false,0,html,9518,11997,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Copy_of_DLR_Sit_Up_Sweeps_10afbde8-40b9-46ed-9e91-8d69453d21ae.png?v=1781364111,,,"The surprising health benefits of strength training, from preserving muscle and bone density to improving longevity and quality of life.",,0,no,0,0,1,0,,A,,yes,MIGRATE,no,
technique,technique,gid://shopify/Article/619492081946,Closed Guard Omoplata Fundamentals,closed-guard-omoplata-fundamentals,techniques,Techniques,/blogs/techniques/closed-guard-omoplata-fundamentals,true,2026-06-24T10:11:10Z,2026-06-24T10:11:14Z,2026-06-24T10:11:14Z,JJB Admin,false,0,html,1084,1593,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Fix_Your_Omoplata.png?v=1782295874,,,"Improve your omoplata from closed guard with key setup details, control concepts and finishing mechanics from BJJ coach Younis Nabi.",,0,yes,1,0,1,0,,C,embed,yes,MIGRATE,no,
article,article,gid://shopify/Article/619600347418,Why Every Generation Thinks Jiu Jitsu Has Changed for the Worse,why-every-generation-thinks-jiu-jitsu-has-changed-for-the-worse,blog,Articles,/blogs/blog/why-every-generation-thinks-jiu-jitsu-has-changed-for-the-worse,true,2026-07-10T09:02:57Z,2026-07-10T08:51:45Z,2026-07-10T09:03:01Z,JJB Admin,true,154,html,6676,9241,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Which_Era.png?v=1783674181,,,Why does every generation think Jiu Jitsu has changed for the worse? A thoughtful look at how the art has evolved through the decades.,,0,no,0,0,0,0,,A,,yes,MIGRATE,no,
technique,technique,gid://shopify/Article/619731222810,Omoplata Roll Escape Counter | Maintaining Control,omoplata-roll-escape-counter-maintaining-control,techniques,Techniques,/blogs/techniques/omoplata-roll-escape-counter-maintaining-control,true,2026-07-29T16:00:44Z,2026-07-29T15:49:40Z,2026-07-29T16:00:47Z,JJB Admin,true,187,html,281,479,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Copy_of_Copy_of_Copy_of_DLR_Sit_Up_Sweeps_a575b03e-c88d-45d5-8c1b-9299c93a417b.png?v=1785340847,,,"Learn how to counter the common shoulder roll defence to the omoplata. Younis Nabi demonstrates how to maintain control, secure the sweep and transition directly into side control.
",,0,yes,1,0,0,0,,C,embed,yes,MIGRATE,no,
technique,technique,gid://shopify/Article/620012503322,Oliver Geddes – His Go-To Half Guard Pass,oliver-geddes-his-go-to-half-guard-pass,techniques,Techniques,/blogs/techniques/oliver-geddes-his-go-to-half-guard-pass,true,2026-08-26T17:57:48Z,2026-08-26T17:56:33Z,2026-08-26T17:57:51Z,JJB Admin,true,208,html,967,2293,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Head_Down_Underhook_Half_Guard_Pass.png?v=1787767071,,,"Learn Oliver Geddes’ head-down underhook half guard pass, using head position, pressure and control in this classic BJJ lesson from the Progressive Jiu Jitsu Project.",,0,yes,1,0,0,0,,C,embed,yes,MIGRATE,no,
technique,technique,gid://shopify/Article/620111888666,Heel Hook Details | Leigh Remedios,heel-hook-details-leigh-remedios,techniques,Techniques,/blogs/techniques/heel-hook-details-leigh-remedios,false,,2026-09-08T09:04:37Z,2026-09-08T09:04:37Z,JJB Admin,true,154,html,1191,1615,true,https://cdn.shopify.com/s/files/1/0363/5125/articles/Hand_Positioning_Heel_Hooks.png?v=1788858277,,,"Leigh Remedios explains the key hand, wrist and elbow positioning details for stronger, more controlled heel hooks in BJJ and submission grappling.",,0,yes,1,0,1,0,,C,embed,yes,MIGRATE_AS_DRAFT,no,
page,page,gid://shopify/Page/48237346876,Contact,contact,,,/pages/contact,true,2009-08-24T23:00:00Z,2020-01-02T00:31:21Z,2020-05-06T08:00:44Z,,false,0,html,0,68,no,,,Contact | The Jiu Jitsu Brotherhood,Contact |,,0,no,0,0,0,0,,D,empty-or-near-empty;wp-shortcode,no,KEEP / REBUILD,no,Contact | WP CF7 shortcode only; rebuild native form
page,page,gid://shopify/Page/48250945596,Blog,blog,,,/pages/blog,true,2014-04-28T23:00:00Z,2020-01-03T02:11:31Z,2020-05-07T08:16:23Z,,false,0,html,0,0,no,,,Blog | The Jiu Jitsu Brotherhood,Blog |,,0,no,0,0,0,0,,D,empty-or-near-empty,no,REDIRECT,no,Approved Phase 2D recommendation: 301 /pages/blog → /blogs/blog (real Articles index). Empty body; no unique content.
page,page,gid://shopify/Page/48250978364,Check Your Email,check-your-email,,,/pages/check-your-email,true,2015-08-09T23:00:00Z,2020-01-03T02:11:39Z,2020-05-07T08:21:37Z,,true,76,html,76,113,no,,,Check Your Email | The Jiu Jitsu Brotherhood,Check Your Email | Please check your email for instructions on how to download your free guide.,,0,no,0,0,0,0,,A,,no,KEEP / REBUILD,yes,Approved: preserve existing MailerLite success behaviour. Keep this page only if ML requires a site-hosted success URL; do not invent a new JJB thank-you flow.
page,page,gid://shopify/Page/48251338812,Home,home,,,/pages/home,false,,2020-01-03T02:11:41Z,2020-05-07T08:21:37Z,,true,150,html,63886,64098,no,,,Home | The Jiu Jitsu Brotherhood,Home | JTNDZGl2JTIwaWQlM0QlMjdjb2xsZWN0aW9uLWNvbXBvbmVudC1lYmM2NWU5ZGU1ZiUyNyUzRSUzQyUyRmRpdiUzRSUwQSUyMCUyMCUyMCUyMCUzQ3NjcmlwdCUyMHR5cGUlM0QlMjJ0ZXh0JTJGamF2YXNjcmlwdCUyMiUzRSUwQSUyMCUyMCUyMCUyMCUyRiUyQSUzQyUyMSU1QkNEQVRBJTVCJTJBJTJGJTBBJTBBJTIwJTIwJTIwJTIwJTI4ZnVuY3Rpb24lMjAlMjglMjklMjAlN0IlMEElMjAlMjAlMjA,,0,no,0,0,0,0,,C,table,yes,REMOVE / 410,no,Shopify homepage page object (unpublished) | Live home is /; do not migrate theme HTML
page,page,gid://shopify/Page/242552071,Special Discount for All Military Personnel,armed-forces,,,/pages/armed-forces,true,2016-12-06T20:07:00Z,2016-12-06T20:41:51Z,2020-05-07T08:24:14Z,,true,150,html,350,631,no,,,Special Discount for All Military Personnel | The Jiu Jitsu Brotherhoo,"Special Discount for All Military Personnel | 
At Jiu Jitsu Brotherhood we have the utmost respect for all members of the armed forces.
We are now offering a 15% discount on all our jiu jitsu products to active duty personnel, reservists, retired or disabled veterans and their immediate families.*
Contact us",,1,no,0,0,0,0,,A,,yes,KEEP,no,Military discount landing | Phase 2A PRESERVE URL; unpublish until feature ships
page,page,gid://shopify/Page/48250912828,Thank You,thank-you,,,/pages/thank-you,true,2014-01-20T00:00:00Z,2020-01-03T02:11:31Z,2020-05-07T08:24:17Z,,true,86,html,86,608,no,,,Thank You | The Jiu Jitsu Brotherhood,"Thank You | 

Thank you for your purchase of:

 
The Black Belt Blueprint
 
Please click here to download",,1,no,0,2,0,1,http://jiujitsubrotherhood.com/wp-content/uploads/Design-4.jpg,A,,yes,REMOVE / 410,no,Obsolete Black Belt Blueprint purchase thank-you. No continuing product relevance.
page,page,gid://shopify/Page/28379643964,Your Discount Coupon,your-discount-coupon,,,/pages/your-discount-coupon,true,2019-04-11T16:57:00Z,2019-04-11T16:57:41Z,2020-05-08T08:27:45Z,,true,96,html,96,209,no,,,Your Discount Coupon | The Jiu Jitsu Brotherhood,"Your Discount Coupon | Thank you! Please use the coupon code
MATLIFE10
at checkout to get 10% off anything in the store",,0,no,0,0,0,0,,A,,yes,REMOVE / 410,no,Approved: MATLIFE10 retired. No active dependency found. Do not recreate obsolete promo page.
page,page,gid://shopify/Page/49278386236,Thank you!,thank-you-1,,,/pages/thank-you-1,true,2020-04-07T19:28:04Z,2020-04-07T19:28:04Z,2020-05-08T08:27:46Z,,true,24,html,24,423,no,,,Thank you! | The Jiu Jitsu Brotherhood,Thank you! | Please check your email.,,0,no,0,0,0,0,,A,,no,REMOVE / 410,no,Thin duplicate check-email page. No unique content.
page,page,gid://shopify/Page/7013957692,Privacy Policy,privacy-policy,,,/pages/privacy-policy,true,2016-09-28T23:00:00Z,2018-05-01T01:07:53Z,2020-05-08T08:33:52Z,,true,150,html,14872,15845,no,,,Privacy Policy | The Jiu Jitsu Brotherhood,"Privacy Policy | Privacy Policy Effective date: April 11, 2018 Jiu Jitsu Brotherhood Ltd (""us"", ""we"", or ""our"") operates the www.jiujitsubrotherhood.com and www.bjjlearning.com websites (the ""Service""). This page informs you of our policies regarding the collection, use, and disclosure of personal data when y",,0,no,0,0,0,0,,A,,yes,KEEP / REBUILD,no,Approved: legal rebuild later for Kingston Jiu Jitsu Ltd as JJB operator. Unpublished/noindex placeholder; do not invent statutory details; do not copy KJJ policies verbatim.
page,page,gid://shopify/Page/48721035324,Thank You For Your Purchase,thank-you-for-your-purchase,,,/pages/thank-you-for-your-purchase,true,2020-02-19T16:50:15Z,2020-02-19T16:50:15Z,2020-05-08T08:42:00Z,,true,69,html,69,108,no,,,Thank You For Your Purchase | The Jiu Jitsu Brotherhood,Thank You For Your Purchase | Thank you for your purchase and supporting the Jiu Jitsu Brotherhood.,,0,no,0,0,0,0,,A,,no,REDIRECT,yes,Generic commerce thank-you. Prefer 301 to Mollie/order confirmation flow when shop launches; until then unpublished/noindex or 410.
page,page,gid://shopify/Page/243009351,Terms and Conditions,terms-conditions,,,/pages/terms-conditions,true,2016-12-17T05:49:00Z,2016-12-17T05:50:23Z,2020-12-06T20:06:10Z,,true,150,html,4255,5500,no,,,Terms &amp; Conditions | The Jiu Jitsu Brotherhood,"Terms & Conditions | RETURNS Digital Products:Please note that we do not offer refunds on digital products. Physical Products: We will gladly accept the return of products that are not of satisfactory quality, fit for purpose, or as described, for 30 days from the date of purchase. Fulfilment mistakes",,0,no,0,0,1,0,,A,,yes,KEEP / REBUILD,no,Approved: legal rebuild later for Kingston Jiu Jitsu Ltd. Unpublished/noindex placeholder; Mollie/UK physical-goods wording only after commerce confirmed.
page,page,gid://shopify/Page/79857614908,CLOSED: Jiu Jitsu Master Academy,closed-jiu-jitsu-master-academy,,,/pages/closed-jiu-jitsu-master-academy,true,2021-04-29T23:29:31Z,2021-04-29T23:29:31Z,2021-04-29T23:29:31Z,,true,150,html,246,614,no,,,,,,0,no,0,1,0,0,,A,,yes,REMOVE / 410,no,Approved Phase 2D: 410. Closed stub only; no SEO metafields; no unique ongoing value.
page,event-candidate,gid://shopify/Page/107362550042,Welsh Winter Special,welsh-winter-special,,,/pages/welsh-winter-special,true,2022-12-18T16:17:46Z,2022-12-18T16:08:40Z,2023-01-20T12:41:47Z,,true,150,html,1566,3309,no,,,,,,2,no,0,1,1,0,,C,table,yes,KEEP,no,Past event page only (no article duplicate). Canonical = /pages/welsh-winter-special. Type past_event. Listed from /pages/past-events.
page,past_event_redirect,gid://shopify/Page/111419719962,Spring Super Seminar,spring-super-seminar,,,/pages/spring-super-seminar,true,2023-02-16T16:59:33Z,2023-02-16T16:59:33Z,2024-01-10T13:07:05Z,,true,150,html,1397,2181,no,,,,,,1,no,0,1,1,0,,A,,yes,REDIRECT,no,Approved Phase 2D: 301 → /blogs/blog/spring-super-seminar (canonical past-event recap). Do not create a second content record.
page,past_event_redirect,gid://shopify/Page/84778418236,Summer Seaside Special,summer-seaside-special,,,/pages/summer-seaside-special,true,2022-04-09T09:42:35Z,2022-04-09T09:42:35Z,2024-01-10T13:07:22Z,,true,150,html,742,1240,no,,,,,,1,no,0,1,1,0,,A,,yes,REDIRECT,no,Approved Phase 2D: 301 → /blogs/blog/summer-seaside-special (canonical past-event recap). Do not create a second content record.
page,page,gid://shopify/Page/48251174972,BJJ in Kingston-Upon-Thames,bjj-in-kingston-upon-thames,,,/pages/bjj-in-kingston-upon-thames,true,2015-09-20T23:00:00Z,2020-01-03T02:11:40Z,2024-04-06T12:39:27Z,,true,150,html,898,1502,no,,,BJJ in Kingston-Upon-Thames | The Jiu Jitsu Brotherhood,"BJJ in Kingston-Upon-Thames | High-Quality Brazilian Jiu Jitsu Classes in Kingston-Upon-Thames Kingston Jiu Jitsu is a Brazilian Jiu-Jitsu (BJJ) academy based in Kingston-upon-Thames. Founded in 2012, it was initially the home club of Jiu-Jitsu Brotherhood founder and Head Instructor Nicolas Gregoriades bef",,1,no,0,0,1,0,,A,,yes,REDIRECT,no,Past Events N/A | Phase 2A: 301 to https://www.kingstonjiujitsu.com/
page,page,gid://shopify/Page/243009479,About,about,,,/pages/about,true,2009-08-18T23:00:00Z,2016-12-17T05:58:33Z,2024-04-11T08:39:25Z,,true,150,html,1247,2735,no,,,About | The Jiu Jitsu Brotherhood,About | photo credit: Sanet van Rooyen The idea for the Jiu Jitsu Brotherhood came to me several years ago during an intense sparring session with one of my instructors. The experience was so powerful and transformative that it made me realise that jiu jitsu is far more than a body of knowledge and an art,,4,no,0,1,0,0,,A,,yes,KEEP,no,About | Core brand page
page,page,gid://shopify/Page/81074257980,Do not sell my personal information,ccpa-opt-out,,,/pages/ccpa-opt-out,true,2021-09-09T00:10:57Z,2021-09-09T00:10:57Z,2024-09-16T21:32:05Z,,true,150,html,1152,2085,no,,,,,,0,no,0,0,0,0,,D,script,yes,KEEP / REBUILD,no,Approved: do not migrate Shopify legal boilerplate. Unpublished/noindex placeholder until JJB legal pack under Kingston Jiu Jitsu Ltd.
page,mailerlite-resource,gid://shopify/Page/48398041148,How to Suck Less at Jiu Jitsu,how-to-suck-less-at-jiu-jitsu,,,/pages/how-to-suck-less-at-jiu-jitsu,true,2025-08-26T15:58:14Z,2020-01-17T19:42:49Z,2025-08-27T10:37:02Z,,false,0,html,0,0,no,,,How to Suck Less at Jiu Jitsu | The Jiu Jitsu Brotherhood,"Download our free guide How to Suck Less at Jiu Jitsu and get 101 practical tips to improve your training, mindset, and progress on the mats.",,0,no,0,0,0,0,,D,empty-or-near-empty;pagefly-or-theme,no,KEEP / REBUILD,no,Approved Phase 2D: KEEP/REBUILD at same URL. PageFly layout + MailerLite form code a1f8n6 (mlb2-1722026). Do not migrate PDF; keep MailerLite delivery.
page,page,gid://shopify/Page/153195282714,The Oliver Geddes Foundation,the-oliver-geddes-foundation,,,/pages/the-oliver-geddes-foundation,true,2025-10-06T07:49:09Z,2025-10-06T07:49:12Z,2025-10-08T06:48:39Z,,true,150,html,1287,3438,no,,,,"A tribute to Oliver Geddes and the Foundation created in his memory. Learn more, support the cause, and stay updated on the upcoming Jiu Jitsu Brotherhood seminar.",,1,no,0,0,2,0,,A,,yes,KEEP,no,Content page | Substantial HTML body available
page,mailerlite-resource,gid://shopify/Page/48397025340,The Beginner's Guide to BJJ,beginners-guide-to-bjj-signup,,,/pages/beginners-guide-to-bjj-signup,true,2020-04-07T21:39:37Z,2020-01-17T18:02:01Z,2025-10-13T12:17:01Z,,false,0,html,0,0,no,,,The Beginner's Guide to BJJ | The Jiu Jitsu Brotherhood,The Beginner's Guide to BJJ |,,0,no,0,0,0,0,,D,empty-or-near-empty;pagefly-or-theme,no,KEEP / REBUILD,no,Approved Phase 2D: KEEP/REBUILD at same URL. PageFly layout + MailerLite form code n2l0c2 (mlb2-1721794). Do not migrate PDF; keep MailerLite delivery. Native JJB landing + existing ML embed.
page,network-landing,gid://shopify/Page/84113096764,Jiu Jitsu Brotherhood Club Network,jiu-jitsu-brotherhood-club-network,,,/pages/jiu-jitsu-brotherhood-club-network,true,2022-03-10T02:17:06Z,2022-03-10T02:17:06Z,2026-01-06T09:18:31Z,,false,0,html,0,0,no,,,,,,0,no,0,0,0,0,,D,empty-or-near-empty;pagefly-or-theme,no,KEEP / REBUILD,yes,Approved: Club Network is separate from Past Events — do not merge into past_event type or /pages/past-events. Treatment decided later after page inspect/rebuild.
page,page,gid://shopify/Page/48250814524,The BJJ Belt System: From White to Black,progression-the-belt-system,,,/pages/progression-the-belt-system,true,2011-07-17T23:00:00Z,2020-01-03T02:11:21Z,2026-03-27T16:12:32Z,,true,150,html,4392,11944,no,,,The BJJ Belt System: From White to Black | The Jiu Jitsu Brotherhood,"Learn what each BJJ belt really means, from white to black, including key goals, skills, and mindset at every stage of your jiu-jitsu journey.",,1,no,0,0,0,0,,A,,yes,KEEP,no,Educational page (belt system) | Stage 5 once wanted article slug; Phase 2A preserves /pages/ handle
page,page,gid://shopify/Page/48251306044,Thank You For Signing Up,sign-up-thank-you,,,/pages/sign-up-thank-you,true,2016-11-01T00:00:00Z,2020-01-03T02:11:41Z,2026-03-27T16:16:18Z,,true,140,html,140,257,no,,,Thank You For Signing Up | The Jiu Jitsu Brotherhood,"Join Our Mailing List | BJJ Tips, Updates & Offers
",,0,no,0,0,0,0,,A,,yes,KEEP / REBUILD,yes,Approved: preserve existing MailerLite success behaviour. Keep only if ML/automation still deep-links here; otherwise leave unlinked/410 later.
page,page,gid://shopify/Page/48251240508,Can't Find That...,cant-find-that,,,/pages/cant-find-that,true,2016-11-01T00:00:00Z,2020-01-03T02:11:41Z,2026-03-27T16:18:39Z,,true,147,html,147,313,no,,,Can't Find That... | The Jiu Jitsu Brotherhood,Can't Find That... | Looks like that piece of content has been moved. ,,0,no,0,0,0,0,,A,,yes,REMOVE / 410,no,Custom soft-404. Use Next.js not-found instead; do not migrate.
page,page,gid://shopify/Page/79632891964,CLOSED: BJJ Building Blocks and BJJ Learning Sites,closed-bjj-building-blocks-and-bjj-learning-sites,,,/pages/closed-bjj-building-blocks-and-bjj-learning-sites,true,2021-04-18T15:32:40Z,2021-04-10T02:02:17Z,2026-03-27T16:19:32Z,,true,150,html,265,1116,no,,,,,,0,no,0,1,0,0,,A,,yes,REMOVE / 410,no,Retired course | Phase 2A 410; do not homepage-dump
page,page,gid://shopify/Page/48251371580,Disclaimer,disclaimer,,,/pages/disclaimer,true,2017-04-12T23:00:00Z,2020-01-03T02:11:41Z,2026-03-27T16:20:45Z,,true,150,html,1090,1288,no,,,Disclaimer | The Jiu Jitsu Brotherhood,"Read our BJJ disclaimer covering training risks, safety guidance, and liability. Important information before practising techniques or exercises.",,0,no,0,0,0,0,,A,,yes,KEEP / REBUILD,no,Legal-adjacent; rebuild with JJB legal pack under Kingston Jiu Jitsu Ltd. Placeholder until then.
page,page,gid://shopify/Page/48251469884,Copyright Notice,copyright-notice,,,/pages/copyright-notice,true,2017-07-30T23:00:00Z,2020-01-03T02:11:42Z,2026-03-27T16:22:14Z,,true,150,html,667,960,no,,,Copyright Notice | The Jiu Jitsu Brotherhood,"Read our copyright notice outlining ownership, permitted use, and restrictions on reproducing or sharing content from our website.",,0,no,0,0,0,0,,A,,yes,KEEP / REBUILD,no,Approved: legal rebuild later under Kingston Jiu Jitsu Ltd. Unpublished/noindex placeholder; do not invent copy.
